q,id,location,agar_type,cfu_100ml
2113,Nohoana.Hoiwai_43479,Nohoana.Hoiwai,CHROM,5320
2114,Nohoana.Hoiwai_43479,Nohoana.Hoiwai,CHROM,
2115,Nohoana.Hoiwai_43479,Nohoana.Hoiwai,CHROM,
2116,Nohoana.Auwai.low_43479,Nohoana.Auwai.low,CHROM,770
2117,Nohoana.Auwai.low_43479,Nohoana.Auwai.low,CHROM,800
2118,Nohoana.Auwai.low_43479,Nohoana.Auwai.low,CHROM,570
2119,Nohoana.Auwai.low_43479,Nohoana.Auwai.low,CHROM,470
2120,Nohoana.Auwai.low_43479,Nohoana.Auwai.low,CHROM,
2121,Nohoana.Auwai.low_43479,Nohoana.Auwai.low,CHROM,
2122,Nohoana.Auwai.up_43479,Nohoana.Auwai.up,CHROM,200
2123,Nohoana.Auwai.up_43479,Nohoana.Auwai.up,CHROM,190
2124,Nohoana.Auwai.up_43479,Nohoana.Auwai.up,CHROM,220
2125,Nohoana.Auwai.up_43479,Nohoana.Auwai.up,CHROM,130
2126,Nohoana.Auwai.up_43479,Nohoana.Auwai.up,CHROM,
2127,Nohoana.Auwai.up_43479,Nohoana.Auwai.up,CHROM,
2128,Waiehu.Auwai.Low.Loi.E_43479,Waiehu.Auwai.Low.Loi.E,CHROM,2680
2129,Waiehu.Auwai.Low.Loi.E_43479,Waiehu.Auwai.Low.Loi.E,CHROM,3380
2130,Waiehu.Auwai.Low.Loi.E_43479,Waiehu.Auwai.Low.Loi.E,CHROM,3060
2131,Waiehu.Auwai.Low.Loi.E_43479,Waiehu.Auwai.Low.Loi.E,CHROM,2320
2132,Waiehu.Auwai.Low.Loi.E_43479,Waiehu.Auwai.Low.Loi.E,CHROM,
2133,Waiehu.Auwai.Low.Loi.E_43479,Waiehu.Auwai.Low.Loi.E,CHROM,
2134,Waiehu.loi.Auwai.Pipe_43479,Waiehu.loi.Auwai.Pipe,CHROM,50
2135,Waiehu.loi.Auwai.Pipe_43479,Waiehu.loi.Auwai.Pipe,CHROM,50
2136,Waiehu.loi.Auwai.Pipe_43479,Waiehu.loi.Auwai.Pipe,CHROM,70
2137,Waiehu.loi.Auwai.Pipe_43479,Waiehu.loi.Auwai.Pipe,CHROM,170
2138,Waiehu.loi.Auwai.Pipe_43479,Waiehu.loi.Auwai.Pipe,CHROM,
2139,Waiehu.loi.Auwai.Pipe_43479,Waiehu.loi.Auwai.Pipe,CHROM,
2140,Honolua.Kahawai.uka_43480,Honolua.Kahawai.uka,CHROM,20
2141,Honolua.Kahawai.uka_43480,Honolua.Kahawai.uka,CHROM,30
2142,Honolua.Kahawai.uka_43480,Honolua.Kahawai.uka,CHROM,20
2143,Honolua.Kahawai.uka_43480,Honolua.Kahawai.uka,CHROM,20
2144,Honolua.Kai_43480,Honolua.Kai,CHROM,30
2145,Honolua.Kai_43480,Honolua.Kai,CHROM,140
2146,Honolua.Kai_43480,Honolua.Kai,CHROM,20
2147,Honolua.Kai_43480,Honolua.Kai,CHROM,30
2148,Honolua.Kamaloi_43480,Honolua.Kamaloi,CHROM,50
2149,Honolua.Kamaloi_43480,Honolua.Kamaloi,CHROM,40
2150,Honolua.Kamaloi_43480,Honolua.Kamaloi,CHROM,60
2151,Honolua.Kamaloi_43480,Honolua.Kamaloi,CHROM,60
2152,Honolii_43507,Honolii,CHROM,3750
2153,Honolii_43507,Honolii,CHROM,4000
2154,Honolii_43507,Honolii,CHROM,2800
2155,Honolii_42915,Honolii,CHROM,160
2156,Honolii_42900,Honolii,CHROM,70
2157,Honolii_42915,Honolii,CHROM,152
2158,Honolii_42915,Honolii,CHROM,10
2159,Honolii_42900,Honolii,CHROM,100
2160,Honolii_42900,Honolii,CHROM,130
2161,Bayfront_42915,Bayfront,CHROM,50
2162,Bayfront_42915,Bayfront,CHROM,203
2163,Bayfront_42915,Bayfront,CHROM,288
2164,Bayfront_42900,Bayfront,CHROM,0
2165,Bayfront_42900,Bayfront,CHROM,40
2166,Bayfront_42900,Bayfront,CHROM,100
2167,Honolii_42892,Honolii,CHROM,0
2168,Honolii_42892,Honolii,CHROM,0
2169,Honolii_42892,Honolii,CHROM,0
2170,Bayfront_42892,Bayfront,CHROM,20
2171,Bayfront_42892,Bayfront,CHROM,70
2172,Bayfront_42892,Bayfront,CHROM,130
2173,Honolii_43375,Honolii,CHROM,0
2174,Honolii_43375,Honolii,CHROM,20
2175,Honolii_43375,Honolii,CHROM,30
2176,Honolii_43416,Honolii,CHROM,30
2177,Honolii_43416,Honolii,CHROM,60
2178,Honolii_43416,Honolii,CHROM,100
2179,Honolii_43311,Honolii,CHROM,0
2180,Honolii_43311,Honolii,CHROM,0
2181,Honolii_43311,Honolii,CHROM,0
2182,Honolii_43298,Honolii,CHROM,20
2183,Honolii_43298,Honolii,CHROM,30
2184,Honolii_43298,Honolii,CHROM,30
2185,Honolii_43327,Honolii,CHROM,0
2186,Honolii_43327,Honolii,CHROM,0
2187,Honolii_43305,Honolii,CHROM,0
2188,Honolii_43305,Honolii,CHROM,10
2189,Honolii_43327,Honolii,CHROM,20
2190,Honolii_43305,Honolii,CHROM,40
2191,Bayfront_43311,Bayfront,CHROM,10
2192,Bayfront_43311,Bayfront,CHROM,10
2193,Bayfront_43311,Bayfront,CHROM,20
2194,Honolii_43367,Honolii,CHROM,0
2195,Honolii_43367,Honolii,CHROM,0
2196,Honolii_43367,Honolii,CHROM,10
2197,Honolii_43326,Honolii,CHROM,0
2198,Honolii_43326,Honolii,CHROM,0
2199,Honolii_43326,Honolii,CHROM,0
2200,Bayfront_43375,Bayfront,CHROM,0
2201,Bayfront_43375,Bayfront,CHROM,0
2202,Bayfront_43375,Bayfront,CHROM,10
2203,Honolii_43180,Honolii,CHROM,48
2204,Honolii_43180,Honolii,CHROM,60
2205,Honolii_43180,Honolii,CHROM,88
2206,Bayfront_43305,Bayfront,CHROM,0
2207,Bayfront_43305,Bayfront,CHROM,0
2208,Bayfront_43305,Bayfront,CHROM,20
2209,Bayfront_43327,Bayfront,CHROM,0
2210,Bayfront_43327,Bayfront,CHROM,0
2211,Bayfront_43327,Bayfront,CHROM,10
2212,Honolii_43291,Honolii,CHROM,10
2213,Honolii_43291,Honolii,CHROM,20
2214,Honolii_43291,Honolii,CHROM,30
2215,Honolii_43521,Honolii,CHROM,120
2216,Honolii_43521,Honolii,CHROM,70
2217,Honolii_43521,Honolii,CHROM,20
2218,Honolii_43396,Honolii,CHROM,0
2219,Honolii_43396,Honolii,CHROM,0
2220,Honolii_43396,Honolii,CHROM,0
2221,Honolii_43388,Honolii,CHROM,10
2222,Honolii_43388,Honolii,CHROM,10
2223,Honolii_43388,Honolii,CHROM,48
2224,Bayfront_43326,Bayfront,CHROM,10
2225,Bayfront_43326,Bayfront,CHROM,20
2226,Bayfront_43326,Bayfront,CHROM,30
2227,Bayfront_43180,Bayfront,CHROM,0
2228,Bayfront_43180,Bayfront,CHROM,1240
2229,Bayfront_43180,Bayfront,CHROM,2800
2230,Bayfront_43298,Bayfront,CHROM,0
2231,Bayfront_43298,Bayfront,CHROM,10
2232,Bayfront_43298,Bayfront,CHROM,72
2233,Honolii_43521,Honolii,CHROM,40
2234,Honolii_43521,Honolii,CHROM,40
2235,Honolii_43521,Honolii,CHROM,80
2236,Bayfront_43416,Bayfront,CHROM,10
2237,Bayfront_43416,Bayfront,CHROM,20
2238,Bayfront_43416,Bayfront,CHROM,40
2239,Bayfront_43291,Bayfront,CHROM,0
2240,Bayfront_43291,Bayfront,CHROM,0
2241,Bayfront_43291,Bayfront,CHROM,10
2242,Bayfront_43367,Bayfront,CHROM,0
2243,Bayfront_43367,Bayfront,CHROM,0
2244,Bayfront_43367,Bayfront,CHROM,48
2245,Bayfront_43396,Bayfront,CHROM,10
2246,Bayfront_43396,Bayfront,CHROM,10
2247,Bayfront_43396,Bayfront,CHROM,20
2248,Honolii_43340,Honolii,CHROM,20
2249,Honolii_43340,Honolii,CHROM,30
2250,Honolii_43340,Honolii,CHROM,30
2251,Honolii_43208,Honolii,CHROM,250
2252,Honolii_43208,Honolii,CHROM,130
2253,Honolii_43208,Honolii,CHROM,220
2254,Bayfront_43388,Bayfront,CHROM,10
2255,Bayfront_43388,Bayfront,CHROM,20
2256,Bayfront_43388,Bayfront,CHROM,20
2257,Bayfront_43409,Bayfront,CHROM,20
2258,Bayfront_43409,Bayfront,CHROM,30
2259,Bayfront_43409,Bayfront,CHROM,10
2260,Honolii_43409,Honolii,CHROM,10
2261,Honolii_43409,Honolii,CHROM,80
2262,Honolii_43409,Honolii,CHROM,52
2263,Bayfront_43208,Bayfront,CHROM,140
2264,Bayfront_43208,Bayfront,CHROM,20
2265,Bayfront_43208,Bayfront,CHROM,56
2266,Bayfront_43340,Bayfront,CHROM,10
2267,Bayfront_43340,Bayfront,CHROM,20
2268,Bayfront_43340,Bayfront,CHROM,30
2269,Reeds_Bay_43507,Reeds_Bay,CHROM,2800
2270,Reeds_Bay_43159,Reeds_Bay,CHROM,20
2271,Reeds_Bay_43159,Reeds_Bay,CHROM,14
2272,Reeds_Bay_43507,Reeds_Bay,CHROM,3600
2273,Reeds_Bay_43159,Reeds_Bay,CHROM,30
2274,Reeds_Bay_43416,Reeds_Bay,CHROM,60
2275,Richardson_42569,Richardson,CHROM,45
2276,Richardson_43521,Richardson,CHROM,0
2277,Reeds_Bay_43507,Reeds_Bay,CHROM,3400
2278,Reeds_Bay_43124,Reeds_Bay,CHROM,20
2279,Onekahakaha_43166,Onekahakaha,CHROM,0
2280,Puhi_Bay_43159,Puhi_Bay,CHROM,0
2281,Richardson_42900,Richardson,CHROM,10
2282,Puhi_Bay_43194,Puhi_Bay,CHROM,30
2283,Richardson_43166,Richardson,CHROM,0
2284,Richardson_43166,Richardson,CHROM,30
2285,Richardson_42915,Richardson,CHROM,810
2286,Puhi_Bay_43055,Puhi_Bay,CHROM,56
2287,Reeds_Bay_43055,Reeds_Bay,CHROM,160
2288,Reeds_Bay_43124,Reeds_Bay,CHROM,48
2289,Puhi_Bay_43152,Puhi_Bay,CHROM,0
2290,Puhi_Bay_43194,Puhi_Bay,CHROM,0
2291,Richardson_43201,Richardson,CHROM,0
2292,Onekahakaha_42892,Onekahakaha,CHROM,0
2293,Puhi_Bay_43152,Puhi_Bay,CHROM,10
2294,Onekahakaha_42892,Onekahakaha,CHROM,10
2295,Richardson_42892,Richardson,CHROM,50
2296,Puhi_Bay_43194,Puhi_Bay,CHROM,0
2297,Richardson_43201,Richardson,CHROM,0
2298,Onekahakaha_43201,Onekahakaha,CHROM,0
2299,Onekahakaha_43201,Onekahakaha,CHROM,0
2300,Richardson_43201,Richardson,CHROM,0
2301,Onekahakaha_43201,Onekahakaha,CHROM,0
2302,Richardson_42892,Richardson,CHROM,10
2303,Richardson_42569,Richardson,CHROM,20
2304,Onekahakaha_43166,Onekahakaha,CHROM,0
2305,Onekahakaha_43166,Onekahakaha,CHROM,0
2306,Onekahakaha_42892,Onekahakaha,CHROM,0
2307,Richardson_43521,Richardson,CHROM,10
2308,Reeds_Bay_43194,Reeds_Bay,CHROM,30
2309,Richardson_42892,Richardson,CHROM,30
2310,Richardson_42900,Richardson,CHROM,30
2311,Puhi_Bay_43159,Puhi_Bay,CHROM,0
2312,Puhi_Bay_43076,Puhi_Bay,CHROM,0
2313,Reeds_Bay_43152,Reeds_Bay,CHROM,20
2314,Richardson_42900,Richardson,CHROM,40
2315,Reeds_Bay_43194,Reeds_Bay,CHROM,30
2316,Onekahakaha_43521,Onekahakaha,CHROM,10
2317,Onekahakaha_43521,Onekahakaha,CHROM,10
2318,Richardson_42915,Richardson,CHROM,0
2319,Richardson_43166,Richardson,CHROM,0
2320,Puhi_Bay_43152,Puhi_Bay,CHROM,0
2321,Puhi_Bay_43416,Puhi_Bay,CHROM,0
2322,Richardson_47174,Richardson,CHROM,50
2323,Puhi_Bay_43416,Puhi_Bay,CHROM,10
2324,Puhi_Bay_43159,Puhi_Bay,CHROM,10
2325,Richardson_43416,Richardson,CHROM,20
2326,Reeds_Bay_43152,Reeds_Bay,CHROM,20
2327,Reeds_Bay_43194,Reeds_Bay,CHROM,20
2328,Puhi_Bay_43076,Puhi_Bay,CHROM,20
2329,Onekahakaha_43409,Onekahakaha,CHROM,110
2330,Richardson_42915,Richardson,CHROM,60
2331,Reeds_Bay_43152,Reeds_Bay,CHROM,0
2332,Richardson_43416,Richardson,CHROM,0
2333,Onekahakaha_43521,Onekahakaha,CHROM,20
2334,Puhi_Bay_43416,Puhi_Bay,CHROM,0
2335,Puhi_Bay_43055,Puhi_Bay,CHROM,44
2336,Richardson_43416,Richardson,CHROM,10
2337,Honolii_42569,Honolii,CHROM,20
2338,Bayfront_42569,Bayfront,CHROM,53
2339,Richardson_42569,Richardson,CHROM,45
2340,Puhi_Bay_43055,Puhi_Bay,CHROM,40
2341,Puhi_Bay_43507,Puhi_Bay,CHROM,2400
2342,Onekahakaha_43409,Onekahakaha,CHROM,70
2343,Puhi_Bay_43076,Puhi_Bay,CHROM,42
2344,Puhi_Bay_43507,Puhi_Bay,CHROM,4000
2345,Onekahakaha_42900,Onekahakaha,CHROM,0
2346,Honolii_42569,Honolii,CHROM,50
2347,Puhi_Bay_43507,Puhi_Bay,CHROM,3700
2348,Honolii_42569,Honolii,CHROM,5
2349,Reeds_Bay_43124,Reeds_Bay,CHROM,20
2350,Reeds_Bay_43076,Reeds_Bay,CHROM,20
2351,Onekahakaha_42900,Onekahakaha,CHROM,10
2352,Puhi_Bay_43124,Puhi_Bay,CHROM,0
2353,Onekahakaha_42900,Onekahakaha,CHROM,0
2354,Reeds_Bay_43076,Reeds_Bay,CHROM,30
2355,Onekahakaha_42569,Onekahakaha,CHROM,0
2356,Onekahakaha_43409,Onekahakaha,CHROM,60
2357,Onekahakaha_42915,Onekahakaha,CHROM,10
2358,Puhi_Bay_43124,Puhi_Bay,CHROM,150
2359,Reeds_Bay_43076,Reeds_Bay,CHROM,110
2360,Bayfront_42569,Bayfront,CHROM,30
2361,Puhi_Bay_43124,Puhi_Bay,CHROM,50
2362,Reeds_Bay_43055,Reeds_Bay,CHROM,132
2363,Onekahakaha_42915,Onekahakaha,CHROM,0
2364,Reeds_Bay_43055,Reeds_Bay,CHROM,144
2365,Onekahakaha_42915,Onekahakaha,CHROM,0
2366,Onekahakaha_42569,Onekahakaha,CHROM,0
2367,Onekahakaha_42569,Onekahakaha,CHROM,0
2368,Reeds_Bay_43416,Reeds_Bay,CHROM,30
2369,Reeds_Bay_43416,Reeds_Bay,CHROM,20
2370,Bayfront_42569,Bayfront,CHROM,23
2371,Richardson_43298,Richardson,CHROM,0
2372,Richardson_43298,Richardson,CHROM,0
2373,Richardson_43326,Richardson,CHROM,0
2374,Richardson_43327,Richardson,CHROM,0
2375,Richardson_43375,Richardson,CHROM,0
2376,Onekahakaha_43298,Onekahakaha,CHROM,0
2377,Onekahakaha_43298,Onekahakaha,CHROM,0
2378,Onekahakaha_43311,Onekahakaha,CHROM,0
2379,Onekahakaha_43311,Onekahakaha,CHROM,0
2380,Onekahakaha_43311,Onekahakaha,CHROM,0
2381,Onekahakaha_43327,Onekahakaha,CHROM,0
2382,Onekahakaha_43327,Onekahakaha,CHROM,0
2383,Onekahakaha_43367,Onekahakaha,CHROM,0
2384,Onekahakaha_43367,Onekahakaha,CHROM,0
2385,Onekahakaha_43367,Onekahakaha,CHROM,0
2386,Onekahakaha_43375,Onekahakaha,CHROM,0
2387,Onekahakaha_43375,Onekahakaha,CHROM,0
2388,Onekahakaha_43375,Onekahakaha,CHROM,0
2389,Onekahakaha_43416,Onekahakaha,CHROM,0
2390,Onekahakaha_43416,Onekahakaha,CHROM,0
2391,Reeds_Bay_43326,Reeds_Bay,CHROM,0
2392,Reeds_Bay_43327,Reeds_Bay,CHROM,0
2393,Reeds_Bay_43327,Reeds_Bay,CHROM,0
2394,Reeds_Bay_43340,Reeds_Bay,CHROM,0
2395,Reeds_Bay_43367,Reeds_Bay,CHROM,0
2396,Reeds_Bay_43375,Reeds_Bay,CHROM,0
2397,Reeds_Bay_43521,Reeds_Bay,CHROM,0
2398,Richardson_43291,Richardson,CHROM,0
2399,Richardson_43291,Richardson,CHROM,0
2400,Richardson_43367,Richardson,CHROM,0
2401,Richardson_43367,Richardson,CHROM,0
2402,Richardson_43367,Richardson,CHROM,0
2403,Richardson_43388,Richardson,CHROM,0
2404,Richardson_43388,Richardson,CHROM,0
2405,Richardson_43396,Richardson,CHROM,0
2406,Richardson_43396,Richardson,CHROM,0
2407,Richardson_43396,Richardson,CHROM,0
2408,Richardson_43409,Richardson,CHROM,0
2409,Richardson_43409,Richardson,CHROM,0
2410,Richardson_43409,Richardson,CHROM,0
2411,Onekahakaha_43291,Onekahakaha,CHROM,0
2412,Onekahakaha_43291,Onekahakaha,CHROM,0
2413,Onekahakaha_43305,Onekahakaha,CHROM,0
2414,Onekahakaha_43305,Onekahakaha,CHROM,0
2415,Onekahakaha_43388,Onekahakaha,CHROM,0
2416,Onekahakaha_43396,Onekahakaha,CHROM,0
2417,Onekahakaha_43396,Onekahakaha,CHROM,0
2418,Onekahakaha_43396,Onekahakaha,CHROM,0
2419,Reeds_Bay_43291,Reeds_Bay,CHROM,0
2420,Reeds_Bay_43291,Reeds_Bay,CHROM,0
2421,Reeds_Bay_43305,Reeds_Bay,CHROM,0
2422,Reeds_Bay_43388,Reeds_Bay,CHROM,0
2423,Reeds_Bay_43396,Reeds_Bay,CHROM,0
2424,Reeds_Bay_43396,Reeds_Bay,CHROM,0
2425,Reeds_Bay_43409,Reeds_Bay,CHROM,0
2426,Reeds_Bay_43409,Reeds_Bay,CHROM,0
2427,Reeds_Bay_43409,Reeds_Bay,CHROM,0
2428,Richardson_43298,Richardson,CHROM,10
2429,Richardson_43327,Richardson,CHROM,10
2430,Richardson_43327,Richardson,CHROM,10
2431,Richardson_43375,Richardson,CHROM,10
2432,Richardson_43375,Richardson,CHROM,10
2433,Onekahakaha_43326,Onekahakaha,CHROM,10
2434,Onekahakaha_43326,Onekahakaha,CHROM,10
2435,Onekahakaha_43327,Onekahakaha,CHROM,10
2436,Onekahakaha_43416,Onekahakaha,CHROM,10
2437,Reeds_Bay_43327,Reeds_Bay,CHROM,10
2438,Reeds_Bay_43367,Reeds_Bay,CHROM,10
2439,Reeds_Bay_43375,Reeds_Bay,CHROM,10
2440,Reeds_Bay_43521,Reeds_Bay,CHROM,10
2441,Richardson_43291,Richardson,CHROM,10
2442,Richardson_43305,Richardson,CHROM,10
2443,Richardson_43305,Richardson,CHROM,10
2444,Onekahakaha_43305,Onekahakaha,CHROM,10
2445,Onekahakaha_43388,Onekahakaha,CHROM,10
2446,Onekahakaha_43388,Onekahakaha,CHROM,10
2447,Reeds_Bay_43291,Reeds_Bay,CHROM,10
2448,Reeds_Bay_43305,Reeds_Bay,CHROM,10
2449,Reeds_Bay_43305,Reeds_Bay,CHROM,10
2450,Richardson_43311,Richardson,CHROM,20
2451,Richardson_43311,Richardson,CHROM,20
2452,Richardson_43340,Richardson,CHROM,20
2453,Richardson_43340,Richardson,CHROM,20
2454,Onekahakaha_43298,Onekahakaha,CHROM,20
2455,Onekahakaha_43340,Onekahakaha,CHROM,20
2456,Reeds_Bay_43311,Reeds_Bay,CHROM,20
2457,Reeds_Bay_43326,Reeds_Bay,CHROM,20
2458,Reeds_Bay_43340,Reeds_Bay,CHROM,20
2459,Reeds_Bay_43521,Reeds_Bay,CHROM,20
2460,Richardson_43388,Richardson,CHROM,20
2461,Onekahakaha_43291,Onekahakaha,CHROM,20
2462,Richardson_43340,Richardson,CHROM,30
2463,Reeds_Bay_43340,Reeds_Bay,CHROM,30
2464,Reeds_Bay_43367,Reeds_Bay,CHROM,30
2465,Reeds_Bay_43375,Reeds_Bay,CHROM,30
2466,Reeds_Bay_43388,Reeds_Bay,CHROM,30
2467,Richardson_43305,Richardson,CHROM,36
2468,Richardson_43326,Richardson,CHROM,40
2469,Reeds_Bay_43298,Reeds_Bay,CHROM,40
2470,Reeds_Bay_43326,Reeds_Bay,CHROM,40
2471,Onekahakaha_43326,Onekahakaha,CHROM,42
2472,Reeds_Bay_43388,Reeds_Bay,CHROM,42
2473,Reeds_Bay_43311,Reeds_Bay,CHROM,48
2474,Richardson_43326,Richardson,CHROM,50
2475,Onekahakaha_43340,Onekahakaha,CHROM,50
2476,Reeds_Bay_43396,Reeds_Bay,CHROM,50
2477,Reeds_Bay_43311,Reeds_Bay,CHROM,56
2478,Reeds_Bay_43298,Reeds_Bay,CHROM,70
2479,Reeds_Bay_43298,Reeds_Bay,CHROM,70
2480,Onekahakaha_43340,Onekahakaha,CHROM,72
2481,Richardson_43311,Richardson,CHROM,130
2482,Waimea_1_43276,Waimea_1,CHROM,0
2483,Waimea_1_43276,Waimea_1,CHROM,20
2484,Waimea_1_43276,Waimea_1,CHROM,20
2485,Waimea_1_43276,Waimea_1,CHROM,220
2486,Waimea_1_43276,Waimea_1,CHROM,0
2487,Waimea_1_43276,Waimea_1,CHROM,200
2488,Waimea_2_43276,Waimea_2,CHROM,270
2489,Waimea_2_43276,Waimea_2,CHROM,120
2490,Waimea_2_43276,Waimea_2,CHROM,160
2491,Waimea_2_43276,Waimea_2,CHROM,100
2492,Waimea_2_43276,Waimea_2,CHROM,40
2493,Waimea_2_43276,Waimea_2,CHROM,220
2494,Waimea_3_43276,Waimea_3,CHROM,180
2495,Waimea_3_43276,Waimea_3,CHROM,250
2496,Waimea_3_43276,Waimea_3,CHROM,280
2497,Waimea_3_43276,Waimea_3,CHROM,400
2498,Waimea_3_43276,Waimea_3,CHROM,320
2499,Waimea_3_43276,Waimea_3,CHROM,300
2500,Waimea_4_43276,Waimea_4,CHROM,500
2501,Waimea_4_43276,Waimea_4,CHROM,640
2502,Waimea_4_43276,Waimea_4,CHROM,800
2503,Waimea_4_43276,Waimea_4,CHROM,820
2504,Waimea_4_43276,Waimea_4,CHROM,1100
2505,Waimea_4_43276,Waimea_4,CHROM,900
2506,Waimea_5_43276,Waimea_5,CHROM,870
2507,Waimea_5_43276,Waimea_5,CHROM,650
2508,Waimea_5_43276,Waimea_5,CHROM,670
2509,Waimea_5_43276,Waimea_5,CHROM,760
2510,Waimea_5_43276,Waimea_5,CHROM,760
2511,Waimea_5_43276,Waimea_5,CHROM,540
2512,Waimea_6_43276,Waimea_6,CHROM,810
2513,Waimea_6_43276,Waimea_6,CHROM,880
2514,Waimea_6_43276,Waimea_6,CHROM,1250
2515,Waimea_6_43276,Waimea_6,CHROM,1120
2516,Waimea_6_43276,Waimea_6,CHROM,1000
2517,Waimea_6_43276,Waimea_6,CHROM,1480
2518,Waimea_7_43276,Waimea_7,CHROM,1120
2519,Waimea_7_43276,Waimea_7,CHROM,90
2520,Waimea_7_43276,Waimea_7,CHROM,1090
2521,Waimea_7_43276,Waimea_7,CHROM,1440
2522,Waimea_7_43276,Waimea_7,CHROM,1160
2523,Waimea_7_43276,Waimea_7,CHROM,620
2524,Waimea_8_43276,Waimea_8,CHROM,710
2525,Waimea_8_43276,Waimea_8,CHROM,380
2526,Waimea_8_43276,Waimea_8,CHROM,910
2527,Waimea_8_43276,Waimea_8,CHROM,1160
2528,Waimea_8_43276,Waimea_8,CHROM,960
2529,Waimea_8_43276,Waimea_8,CHROM,700
2530,Waimea_9_43276,Waimea_9,CHROM,860
2531,Waimea_9_43276,Waimea_9,CHROM,810
2532,Waimea_9_43276,Waimea_9,CHROM,950
2533,Waimea_9_43276,Waimea_9,CHROM,660
2534,Waimea_9_43276,Waimea_9,CHROM,760
2535,Waimea_9_43276,Waimea_9,CHROM,840
2536,Waimea_10_43276,Waimea_10,CHROM,680
2537,Waimea_10_43276,Waimea_10,CHROM,430
2538,Waimea_10_43276,Waimea_10,CHROM,100
2539,Waimea_10_43276,Waimea_10,CHROM,520
2540,Waimea_10_43276,Waimea_10,CHROM,70
2541,Waimea_10_43276,Waimea_10,CHROM,920
2542,Waimea_11_43276,Waimea_11,CHROM,400
2543,Waimea_11_43276,Waimea_11,CHROM,540
2544,Waimea_11_43276,Waimea_11,CHROM,450
2545,Waimea_11_43276,Waimea_11,CHROM,660
2546,Waimea_11_43276,Waimea_11,CHROM,840
2547,Waimea_11_43276,Waimea_11,CHROM,1080
2548,Waimea_1_43438,Waimea_1,CHROM,1
2549,Waimea_1_43438,Waimea_1,CHROM,2
2550,Waimea_1_43438,Waimea_1,CHROM,3
2551,Waimea_1_43438,Waimea_1,CHROM,2
2552,Waimea_1_43438,Waimea_1,CHROM,6
2553,Waimea_1_43438,Waimea_1,CHROM,2
2554,Waimea_1_43438,Waimea_1,CHROM,10
2555,Waimea_1_43438,Waimea_1,CHROM,0
2556,Waimea_1_43438,Waimea_1,CHROM,0
2557,Waimea_2_43438,Waimea_2,CHROM,220
2558,Waimea_2_43438,Waimea_2,CHROM,124
2559,Waimea_2_43438,Waimea_2,CHROM,108
2560,Waimea_2_43438,Waimea_2,CHROM,160
2561,Waimea_2_43438,Waimea_2,CHROM,142
2562,Waimea_2_43438,Waimea_2,CHROM,248
2563,Waimea_2_43438,Waimea_2,CHROM,70
2564,Waimea_2_43438,Waimea_2,CHROM,260
2565,Waimea_2_43438,Waimea_2,CHROM,0
2566,Waimea_3_43438,Waimea_3,CHROM,237
2567,Waimea_3_43438,Waimea_3,CHROM,192
2568,Waimea_3_43438,Waimea_3,CHROM,184
2569,Waimea_3_43438,Waimea_3,CHROM,336
2570,Waimea_3_43438,Waimea_3,CHROM,344
2571,Waimea_3_43438,Waimea_3,CHROM,400
2572,Waimea_3_43438,Waimea_3,CHROM,530
2573,Waimea_3_43438,Waimea_3,CHROM,580
2574,Waimea_3_43438,Waimea_3,CHROM,0
2575,Waimea_4_43438,Waimea_4,CHROM,48
2576,Waimea_4_43438,Waimea_4,CHROM,38
2577,Waimea_4_43438,Waimea_4,CHROM,32
2578,Waimea_4_43438,Waimea_4,CHROM,58
2579,Waimea_4_43438,Waimea_4,CHROM,74
2580,Waimea_4_43438,Waimea_4,CHROM,82
2581,Waimea_4_43438,Waimea_4,CHROM,80
2582,Waimea_4_43438,Waimea_4,CHROM,40
2583,Waimea_4_43438,Waimea_4,CHROM,70
2584,Waimea_5_43438,Waimea_5,CHROM,45
2585,Waimea_5_43438,Waimea_5,CHROM,23
2586,Waimea_5_43438,Waimea_5,CHROM,26
2587,Waimea_5_43438,Waimea_5,CHROM,42
2588,Waimea_5_43438,Waimea_5,CHROM,22
2589,Waimea_5_43438,Waimea_5,CHROM,50
2590,Waimea_5_43438,Waimea_5,CHROM,40
2591,Waimea_5_43438,Waimea_5,CHROM,80
2592,Waimea_5_43438,Waimea_5,CHROM,140
2593,Waimea_6_43438,Waimea_6,CHROM,29
2594,Waimea_6_43438,Waimea_6,CHROM,47
2595,Waimea_6_43438,Waimea_6,CHROM,57
2596,Waimea_6_43438,Waimea_6,CHROM,68
2597,Waimea_6_43438,Waimea_6,CHROM,44
2598,Waimea_6_43438,Waimea_6,CHROM,38
2599,Waimea_6_43438,Waimea_6,CHROM,70
2600,Waimea_6_43438,Waimea_6,CHROM,50
2601,Waimea_6_43438,Waimea_6,CHROM,70
2602,Waimea_7_43438,Waimea_7,CHROM,21
2603,Waimea_7_43438,Waimea_7,CHROM,56
2604,Waimea_7_43438,Waimea_7,CHROM,58
2605,Waimea_7_43438,Waimea_7,CHROM,32
2606,Waimea_7_43438,Waimea_7,CHROM,54
2607,Waimea_7_43438,Waimea_7,CHROM,56
2608,Waimea_7_43438,Waimea_7,CHROM,70
2609,Waimea_7_43438,Waimea_7,CHROM,180
2610,Waimea_7_43438,Waimea_7,CHROM,120
2611,Waimea_8_43438,Waimea_8,CHROM,3
2612,Waimea_8_43438,Waimea_8,CHROM,33
